"","土地面積","建物面積","屋齡","房屋樓層","車位數目","有無管理","時間序列","單價萬_坪","lon","lat","road.name","price.level","X"
"2216",28.79,46.76045,2,"11",1,1,2,128314.049586777,120.939548,24.797094,"新竹市新竹巿牛埔南路142巷33弄1~30號","10~15W",203
"2217",28.79,46.727175,2,"11",1,1,2,130115.702479339,120.939518,24.797121,"新竹市新竹巿牛埔南路142巷33弄1~30號","10~15W",204
"2218",32.09,51.6912,2,"11",1,1,2,131355.371900826,120.93938,24.797256,"新竹市新竹巿牛埔南路142巷33弄31~60號","10~15W",205
"2219",37.07,63.267875,2,"11",2,1,2,126280.991735537,120.939568,24.797085,"新竹市新竹巿牛埔南路142巷33弄1~30號","10~15W",206
"2220",32.17,52.13285,2,"11",1,1,2,128902.479338843,120.939528,24.797112,"新竹市新竹巿牛埔南路142巷33弄31~60號","10~15W",207
"2221",19.74,39.8211,6,"12",1,1,1,222998.347107438,121.019294,24.781476,"新竹市新竹巿光復路一段335巷17弄1~30號","20~25W",208
"2222",38.3,70.2163,3,"14",1,1,1,217186.776859504,121.017189,24.790523,"新竹市新竹巿埔頂一路361~390號","20~25W",209
"2228",26.3,63.49475,4,"12",2,1,1,192132.231404959,121.017317,24.788745,"新竹市新竹巿新莊街185巷1~30號","15~20W",210
"2229",20.83,58.23125,17,"13",1,1,2,164859.504132231,120.977693,24.815956,"新竹市新竹巿光華一街1~30號","15~20W",211
"2230",20.64,41.705675,1,"14",0,1,1,197094.214876033,121.011878,24.789025,"新竹市新竹巿光復路一段544巷91~120號","15~20W",212
"2231",22.74,45.8106,1,"14",0,1,1,211742.148760331,121.011848,24.789052,"新竹市新竹巿光復路一段544巷91~120號","20~25W",213
"2232",22.39,45.36895,1,"14",0,1,1,209395.041322314,121.011898,24.789016,"新竹市新竹巿光復路一段544巷121~150號","20~25W",214
"2233",22.39,45.378025,1,"14",0,1,1,202740.495867769,121.011799,24.789097,"新竹市新竹巿光復路一段544巷121~150號","20~25W",215
"2234",22.39,45.378025,1,"14",0,1,1,208251.239669421,121.012026,24.78889,"新竹市新竹巿光復路一段544巷121~150號","20~25W",216
"2241",19.23,63.07125,5,"15",2,1,1,237838.016528926,121.017544,24.783797,"新竹市新竹巿關新路19巷1~30號","20~25W",217
"2252",22.6,86.20645,2,"25",2,1,2,299285.950413223,120.973719,24.804878,"新竹市新竹巿東門街34巷31~60號",">25W",218
"2253",16.23,57.4871,2,"25",1,1,2,285001.652892562,120.973857,24.804751,"新竹市新竹巿東門街34巷1~30號",">25W",219
"2254",16.23,57.4871,2,"25",1,1,2,277074.380165289,120.97359,24.805004,"新竹市新竹巿東門街34巷1~30號",">25W",220
"2255",16.23,57.88035,2,"25",1,1,2,299077.685950413,120.973867,24.804742,"新竹市新竹巿東門街34巷31~60號",">25W",221
"2256",16.23,57.88035,2,"25",1,1,2,291011.570247934,120.973877,24.804742,"新竹市新竹巿東門街34巷31~60號",">25W",222
"2257",20.05,69.124275,2,"25",1,1,2,296895.867768595,120.973857,24.80476,"新竹市新竹巿東門街34巷31~60號",">25W",223
"2258",14.32,55.47245,2,"25",1,1,2,300271.074380165,120.973659,24.804932,"新竹市新竹巿東門街34巷1~30號",">25W",224
"2259",14.32,55.47245,2,"25",1,1,2,300271.074380165,120.97357,24.805013,"新竹市新竹巿東門街34巷1~30號",">25W",225
"2260",18.46,71.840725,2,"25",2,1,2,285963.636363636,120.97362,24.804968,"新竹市新竹巿東門街34巷31~60號",">25W",226
"2261",20.05,69.747425,2,"25",1,1,2,284879.338842975,120.97356,24.805022,"新竹市新竹巿東門街34巷31~60號",">25W",227
"2262",17.18,52.371825,5,"15",1,1,2,233917.355371901,121.016011,24.784456,"新竹市新竹巿關新路19巷91~120號","20~25W",228
"2265",12.17,45.347775,21,"14",1,1,1,126796.694214876,120.961435,24.800658,"新竹市新竹巿四維路121~150號","10~15W",229
"2266",20.41,49.94275,2,"15",1,1,1,212244.628099174,121.00904,24.792447,"新竹市新竹巿埔頂三路151~180號","20~25W",230
"2267",13.7,38.372125,15,"14",1,1,2,182423.140495868,121.025297,24.778659,"新竹市新竹巿光復路一段89巷121~150號","15~20W",231
"2268",7.84,30.246975,18,"14",1,1,2,122327.272727273,120.965288,24.815295,"新竹市新竹巿北大路1~30號","10~15W",232
"2269",20.65,46.957075,16,"21",1,1,2,125646.280991736,120.968848,24.821282,"新竹市新竹巿武陵路175巷1~30號","10~15W",233
"2270",25,49.207675,2,"11",2,1,1,219018.181818182,120.964184,24.802934,"新竹市新竹巿石坊街1~30號","20~25W",234
"2271",25.43,49.933675,2,"11",2,1,1,192737.190082645,120.964194,24.802925,"新竹市新竹巿石坊街1~30號","15~20W",235
"2272",12.86,25.352525,2,"11",1,1,1,206360.330578512,120.964075,24.803034,"新竹市新竹巿石坊街1~30號","20~25W",236
"2273",10.56,21.5501,2,"11",0,1,1,194429.752066116,120.964174,24.802943,"新竹市新竹巿石坊街1~30號","15~20W",237
"2274",10.95,22.436425,2,"11",0,1,1,198337.190082645,120.964204,24.802916,"新竹市新竹巿石坊街1~30號","15~20W",238
"2275",4.2,13.26765,7,"11",1,1,2,188429.752066116,120.966408,24.809878,"新竹市新竹巿中正路181~210號","15~20W",239
"2276",25.91,39.067875,14,"12",0,1,1,216290.909090909,120.996756,24.801034,"新竹市新竹巿建中路1~30號","20~25W",240
"2277",20.64,41.705675,1,"14",0,1,1,194218.181818182,121.012016,24.788655,"新竹市新竹巿光復路一段544巷91~120號","15~20W",241
"2278",14.54,82.72165,6,"26",2,1,2,148690.909090909,120.96331,24.815981,"新竹市新竹巿武陵路1~30號","10~15W",242
"2279",20.64,41.705675,1,"14",0,1,1,196614.876033058,121.012105,24.788583,"新竹市新竹巿光復路一段544巷91~120號","15~20W",243
"2280",22.74,45.8106,1,"14",0,1,1,205629.752066116,121.012105,24.788574,"新竹市新竹巿光復路一段544巷91~120號","20~25W",244
"2281",33.11,68.101825,1,"14",1,1,1,233514.049586777,121.019186,24.784338,"新竹市新竹巿關新東路181~210號","20~25W",245
"2282",35.58,69.469125,1,"14",2,1,2,257659.504132231,121.019433,24.784122,"新竹市新竹巿關新東路181~210號",">25W",246
"2283",36.08,70.909025,1,"14",3,1,1,252274.380165289,121.019176,24.784347,"新竹市新竹巿關新東路181~210號",">25W",247
"2284",36.08,70.909025,1,"14",3,1,1,236690.909090909,121.019473,24.784077,"新竹市新竹巿關新東路181~210號","20~25W",248
"2285",29.82,61.0445,1,"14",2,1,2,230575.20661157,121.019225,24.784302,"新竹市新竹巿關新東路181~210號","20~25W",249
"2286",57.49,117.7693,1,"14",3,1,2,266813.223140496,121.019463,24.784086,"新竹市新竹巿關新東路181~210號",">25W",250
"2287",33.11,68.0988,1,"14",1,1,1,247543.801652893,121.019235,24.784293,"新竹市新竹巿關新東路181~210號","20~25W",251
"2288",39.37,77.709225,1,"14",2,1,1,243246.280991736,121.019216,24.784311,"新竹市新竹巿關新東路181~210號","20~25W",252
"2289",33.28,68.670525,1,"14",2,1,1,260400,121.019265,24.784266,"新竹市新竹巿關新東路181~210號",">25W",253
"2290",29.82,61.0445,1,"14",2,1,2,237910.743801653,121.019423,24.784122,"新竹市新竹巿關新東路181~210號","20~25W",254
"2291",17.54,39.872525,4,"14",1,0,1,206909.090909091,121.017525,24.788564,"新竹市新竹巿新莊街211~240號","20~25W",255
"2293",7.18,23.8733,20,"12",0,1,1,138228.099173554,120.974637,24.812949,"新竹市新竹巿民生路271~300號","10~15W",256
"2294",26.9,29.55425,NA,"11",0,0,2,43986.7768595041,120.919184,24.719673,"新竹市新竹巿中華路六段799巷8弄1~30號","<10W",257
"2295",18.83,45.928575,6,"15",1,1,1,147401.652892562,120.951584,24.799148,"新竹市新竹巿牛埔東路1~30號","10~15W",258
"2298",31.6,83.178425,2,"21",2,1,3,252350.41322314,121.015735,24.792284,"新竹市新竹巿慈濟路241~270號",">25W",259
"2299",52.6,34.318625,10,"12",1,1,2,192314.049586777,120.966702,24.817435,"新竹市新竹巿東大路二段190巷1~30號","15~20W",260
"2300",12.93,34.433575,16,"22",0,1,2,136495.867768595,120.967295,24.821841,"新竹市新竹巿武陵路151~180號","10~15W",261
"2301",25.67,39.007375,14,"12",0,1,2,205090.909090909,120.996835,24.800961,"新竹市新竹巿建功一路59巷1~30號","20~25W",262
"2304",26.72,55.8899,7,"13",1,1,3,146723.966942149,120.955608,24.804034,"新竹市新竹巿經國路二段511~540號","10~15W",263
"2305",26.43,38.9499,16,"12",0,0,3,195123.966942149,120.994461,24.802307,"新竹市新竹巿武功里建功一路91~120號","15~20W",264
"2306",15.07,46.672725,5,"15",1,1,2,234611.570247934,121.016081,24.784393,"新竹市新竹巿關新路19巷121~150號","20~25W",265
"2307",20.37,78.03895,2,"25",2,1,2,258095.867768595,120.97358,24.804941,"新竹市新竹巿東門街34巷31~60號",">25W",266
"2308",20.34,46.182675,16,"21",0,0,2,134899.173553719,120.968789,24.821345,"新竹市新竹巿武陵路175巷1~30號","10~15W",267
"2309",19.63,55.300025,17,"21",1,1,2,251355.371900826,121.001167,24.78963,"新竹市新竹巿大學路61~90號",">25W",268
"2310",26,58.1163,16,"21",1,1,2,141097.520661157,120.9687,24.821417,"新竹市新竹巿武陵路175巷1~30號","10~15W",269
"2311",42.04,91.593975,2,"24",2,1,3,209619.834710744,121.014142,24.786551,"新竹市新竹巿龍山東路271~300號","20~25W",270
"2313",16.15,61.374225,16,"14",1,1,2,134419.834710744,120.960199,24.800938,"新竹市新竹巿四維路91~120號","10~15W",271
"2314",33.82,48.7267,16,"12",0,1,3,192912.396694215,120.994293,24.80246,"新竹市新竹巿新源街91~120號","15~20W",272
"2315",21.23,50.99545,16,"14",1,1,3,182370.247933884,121.026285,24.778153,"新竹市新竹巿光復路一段89巷151~180號","15~20W",273
"2316",17.54,39.8574,4,"14",1,1,1,217775.20661157,121.017406,24.788663,"新竹市新竹巿新莊街181~210號","20~25W",274
"2317",14.58,32.884775,7,"13",1,1,1,158142.148760331,120.955667,24.804025,"新竹市新竹巿經國路二段511~540號","15~20W",275
"2318",15.25,38.825875,5,"15",1,1,2,218925.619834711,121.017169,24.788275,"新竹市新竹巿新莊街185巷91~120號","20~25W",276
"2319",20.64,41.705675,1,"14",0,1,1,194218.181818182,121.012016,24.788664,"新竹市新竹巿光復路一段544巷91~120號","15~20W",277
"2320",9.22,33.973775,NA,"12",0,1,3,110380.165289256,120.972293,24.812335,"新竹市新竹巿北大路31~60號","10~15W",278
"2321",9.9,35.1505,6,"14",1,1,3,113226.446280992,120.932473,24.839011,"新竹市新竹巿天府路一段511~540號","10~15W",279
"2322",24.28,53.841975,5,"14",1,1,2,213586.776859504,121.010751,24.791436,"新竹市新竹巿埔頂三路91~120號","20~25W",280
"2323",31.6,83.178425,2,"21",2,1,2,235639.669421488,121.015765,24.792266,"新竹市新竹巿慈濟路241~270號","20~25W",281
"2324",3.2,10.100475,7,"11",0,1,3,178208.26446281,120.966398,24.809896,"新竹市新竹巿中正路181~210號","15~20W",282
"2325",6.44,18.4283,5,"11",0,1,1,204033.05785124,120.963529,24.810627,"新竹市新竹巿經國路二段151~180號","20~25W",283
"2326",59.59,26.181375,10,"13",0,1,3,210072.727272727,120.965109,24.818807,"新竹市新竹巿東大路二段232巷1~30號","20~25W",284
"2327",35.86,81.484425,2,"22",2,1,2,184082.644628099,121.013796,24.786876,"新竹市新竹巿龍山東路271~300號","15~20W",285
"2328",7.29,22.170225,18,"13",0,1,2,135315.702479339,120.964185,24.799323,"新竹市新竹巿林森路151~180號","10~15W",286
"2329",8.04,21.631775,16,"22",0,1,3,161798.347107438,120.967641,24.821525,"新竹市新竹巿武陵路151~180號","15~20W",287
"2330",19.67,33.326425,18,"7",1,1,2,131428.099173554,120.958033,24.800621,"新竹市新竹巿西雅里中和路24巷1~30號","10~15W",288
"2331",17.3,47.646775,17,"13",1,1,3,150271.074380165,120.956289,24.809117,"新竹市新竹巿和平路86巷1~30號","15~20W",289
"2332",14.58,32.884775,7,"13",1,1,3,168178.512396694,120.955331,24.804277,"新竹市新竹巿經國路二段511~540號","15~20W",290
"2333",13,33.25685,NA,"12",1,1,1,177408.26446281,120.992928,24.800013,"新竹市新竹巿建中一路23巷1~30號","15~20W",291
"2334",6.31,27.724125,19,"20",0,1,3,126244.628099174,120.953263,24.806498,"新竹市新竹巿竹光路331~360號","10~15W",292
"2335",22.6,86.20645,2,"25",2,1,2,242039.669421488,120.973798,24.804751,"新竹市新竹巿東門街34巷31~60號","20~25W",293
"2336",14.64,55.44825,2,"20",1,1,2,267847.933884298,120.97356,24.804959,"新竹市新竹巿東門街34巷1~30號",">25W",294
"2337",14.01,53.944825,2,"25",1,1,2,232733.884297521,120.97356,24.804959,"新竹市新竹巿東門街34巷1~30號","20~25W",295
"2338",20.37,78.03895,2,"25",2,1,3,293114.049586777,120.973828,24.804715,"新竹市新竹巿東門街34巷31~60號",">25W",296
"2339",18.46,65.72115,2,"25",1,1,2,304717.355371901,120.97361,24.804914,"新竹市新竹巿東門街34巷1~30號",">25W",297
"2340",18.14,64.169325,2,"25",1,1,2,296082.644628099,120.973501,24.805013,"新竹市新竹巿東門街34巷31~60號",">25W",298
"2341",18.14,63.546175,2,"25",1,1,2,287953.719008264,120.973778,24.80476,"新竹市新竹巿東門街34巷31~60號",">25W",299
"2342",20.37,78.03895,2,"25",2,1,2,297550.413223141,120.973729,24.804805,"新竹市新竹巿東門街34巷31~60號",">25W",300
"2343",22.6,85.247525,2,"25",2,1,2,275566.94214876,120.97363,24.804905,"新竹市新竹巿東門街34巷1~30號",">25W",301
"2344",22.6,85.5833,2,"25",2,1,2,293504.132231405,120.97361,24.804914,"新竹市新竹巿東門街34巷31~60號",">25W",302
"2345",14.32,54.5105,2,"20",1,1,2,278535.537190083,120.973521,24.804995,"新竹市新竹巿東門街34巷1~30號",">25W",303
"2346",14.01,53.793575,2,"25",1,1,2,303038.016528926,120.973778,24.80476,"新竹市新竹巿東門街34巷1~30號",">25W",304
"2347",10.25,36.3242,6,"14",1,1,2,120581.818181818,120.932701,24.838803,"新竹市新竹巿天府路一段511~540號","10~15W",305
"2348",16.71,60.049275,13,"14",1,1,2,212327.272727273,120.979199,24.80263,"新竹市新竹巿公園路271~300號","20~25W",306
"2349",16.06,33.60775,20,"12",0,1,2,148776.859504132,121.024545,24.780807,"新竹市新竹巿光復路一段71巷1~30號","10~15W",307
"2350",28.83,59.038925,1,"14",1,1,1,257143.801652893,121.019413,24.784131,"新竹市新竹巿關新東路181~210號",">25W",308
"2351",31.74,83.523275,2,"21",2,1,3,251428.099173554,121.015913,24.792122,"新竹市新竹巿慈濟路241~270號",">25W",309
"2352",15.38,61.501275,17,"19",1,1,2,232515.702479339,120.993373,24.800383,"新竹市新竹巿建中一路1~30號","20~25W",310
"2353",7.73,25.9908,20,"12",0,1,3,146204.958677686,120.971798,24.811965,"新竹市新竹巿民權路211~240號","10~15W",311
"2354",12.93,34.300475,16,"20",0,1,1,153933.884297521,120.967513,24.821579,"新竹市新竹巿武陵路175巷1~30號","15~20W",312
"2355",14.94,43.0155,6,"12",1,1,3,151107.438016529,120.954738,24.801749,"新竹市新竹巿中和路91~120號","15~20W",313
"2356",15.15,45.976975,5,"15",1,1,2,230099.173553719,121.015814,24.784637,"新竹市新竹巿關新路19巷61~90號","20~25W",314
"2357",15.31,46.19175,17,"20",1,1,2,229477.685950413,121.0009,24.789874,"新竹市新竹巿大學路61~90號","20~25W",315
"2358",13.45,50.230125,8,"14",1,1,2,155285.950413223,120.959087,24.812431,"新竹市新竹巿竹光路121~150號","15~20W",316
"2359",13.4,50.835125,18,"20",1,1,3,131798.347107438,120.976734,24.814647,"新竹市新竹巿經國路一段511~540號","10~15W",317
"2360",21.34,53.829875,1,"14",1,1,2,200631.404958678,121.012046,24.788926,"新竹市新竹巿光復路一段544巷121~150號","20~25W",318
"2361",10.48,38.148275,16,"14",1,1,2,141553.719008264,120.960485,24.80073,"新竹市新竹巿四維路89巷1~30號","10~15W",319
"2362",9.22,33.973775,NA,"12",0,1,2,126568.595041322,120.972441,24.812199,"新竹市新竹巿北大路31~60號","10~15W",320
"2363",9.22,31.26035,NA,"12",0,1,2,124760.330578512,120.972372,24.812263,"新竹市新竹巿北大路31~60號","10~15W",321
"2364",11.97,49.691675,19,"20",1,1,3,86532.2314049587,120.953114,24.806579,"新竹市新竹巿竹光路331~360號","<10W",322
"2365",10.47,21.64085,2,"11",0,1,1,205629.752066116,120.964184,24.802934,"新竹市新竹巿石坊街1~30號","20~25W",323
"2366",10.56,21.60455,2,"11",0,1,1,194403.305785124,120.964125,24.802989,"新竹市新竹巿石坊街1~30號","15~20W",324
"2367",11.04,22.551375,2,"11",0,1,1,195110.743801653,120.964164,24.802952,"新竹市新竹巿石坊街1~30號","15~20W",325
"2368",10.56,21.60455,2,"11",0,1,3,187923.966942149,120.964036,24.80307,"新竹市新竹巿石坊街1~30號","15~20W",326
"2369",22.74,45.8106,1,"14",0,1,1,189910.743801653,121.012056,24.788619,"新竹市新竹巿光復路一段544巷91~120號","15~20W",327
"2371",20.97,59.33235,16,"22",0,0,2,133140.495867769,120.526508,24.046347,"新竹市新竹巿武陵路175巷1~30號","10~15W",328
"2372",28.04,47.743575,23,"16",0,1,3,125672.727272727,120.977485,24.816326,"新竹市新竹巿田美三街48巷1~30號","10~15W",329
"2373",14.59,53.001025,20,"12",0,1,3,67923.9669421488,120.974548,24.813021,"新竹市新竹巿民生路271~300號","<10W",330
"2374",12.55,45.607925,20,"12",0,1,3,78932.2314049587,120.974617,24.812958,"新竹市新竹巿民生路271~300號","<10W",331
"2381",53.55,52.377875,10,"11",1,1,2,135553.719008264,120.965436,24.818735,"新竹市新竹巿武陵路73巷1~30號","10~15W",332
"2383",11.64,43.50555,13,"14",1,1,3,195378.512396694,120.979169,24.80273,"新竹市新竹巿公園路271~300號","15~20W",333
"2387",34.31,115.182925,26,"12",1,1,2,85080.9917355372,120.976438,24.811297,"新竹市新竹巿民生路181~210號","<10W",334
"2388",9.26,28.36845,19,"13",0,1,3,176271.074380165,121.018414,24.782551,"新竹市新竹巿光復路一段331~360號","15~20W",335
"2390",21.23,54.319925,2,"24",1,1,3,252208.26446281,121.020442,24.786966,"新竹市新竹巿關新路181~210號",">25W",336
"2391",14.59,44.67925,4,"15",2,1,3,133170.247933884,120.951654,24.798398,"新竹市新竹巿經國路三段92巷1~30號","10~15W",337
"2392",12.93,34.300475,16,"20",0,1,2,148102.479338843,120.967631,24.821534,"新竹市新竹巿武陵路175巷1~30號","10~15W",338
"2393",10.81,35.552825,17,"17",1,1,3,98446.2809917355,120.962623,24.797192,"新竹市新竹巿中華路三段31~60號","<10W",339
"2394",12.88,26.5958,19,"13",0,1,1,180479.338842975,121.013114,24.785152,"新竹市新竹巿光復路一段476巷31~60號","15~20W",340
"2395",14.64,41.18235,17,"12",1,1,3,127480.991735537,120.966823,24.809481,"新竹市新竹巿中正路151~180號","10~15W",341
"2396",4.04,16.755475,11,"13",0,1,3,125332.231404959,120.980631,24.813049,"新竹市新竹巿自由路61~90號","10~15W",342
"2397",18.97,55.112475,4,"15",2,1,3,146066.115702479,120.951782,24.798209,"新竹市新竹巿經國路三段92巷16弄1~30號","10~15W",343
"2399",29.03,43.4753,14,"12",0,1,3,201494.214876033,120.996558,24.801214,"新竹市新竹巿建中路1~30號","20~25W",344
"2400",15.62,40.798175,15,"14",1,1,3,174026.446280992,121.025455,24.778514,"新竹市新竹巿光復路一段89巷121~150號","15~20W",345
"2401",13.45,34.972025,6,"15",1,1,3,125242.975206612,120.951505,24.799283,"新竹市新竹巿牛埔路121~150號","10~15W",346
"2402",12.93,35.33805,16,"20",0,1,3,147150.41322314,120.967503,24.821651,"新竹市新竹巿武陵路175巷1~30號","10~15W",347
